Date,SU29007RMFS0_clean,SU29007RMFS0_dirty,SU29007RMFS0_cashflow,SU29007RMFS0_numtrades,SU29007RMFS0_stale,SU29008RMFS8_clean,SU29008RMFS8_dirty,SU29008RMFS8_cashflow,SU29008RMFS8_numtrades,SU29008RMFS8_stale,SU29009RMFS6_clean,SU29009RMFS6_dirty,SU29009RMFS6_cashflow,SU29009RMFS6_numtrades,SU29009RMFS6_stale,SU29010RMFS4_clean,SU29010RMFS4_dirty,SU29010RMFS4_cashflow,SU29010RMFS4_numtrades,SU29010RMFS4_stale,SU29013RMFS8_clean,SU29013RMFS8_dirty,SU29013RMFS8_cashflow,SU29013RMFS8_numtrades,SU29013RMFS8_stale,SU29015RMFS3_clean,SU29015RMFS3_dirty,SU29015RMFS3_cashflow,SU29015RMFS3_numtrades,SU29015RMFS3_stale,SU29017RMFS9_clean,SU29017RMFS9_dirty,SU29017RMFS9_cashflow,SU29017RMFS9_numtrades,SU29017RMFS9_stale,SU29018RMFS7_clean,SU29018RMFS7_dirty,SU29018RMFS7_cashflow,SU29018RMFS7_numtrades,SU29018RMFS7_stale,SU26228RMFS5_clean,SU26228RMFS5_dirty,SU26228RMFS5_cashflow,SU26228RMFS5_numtrades,SU26228RMFS5_stale,SU26233RMFS5_clean,SU26233RMFS5_dirty,SU26233RMFS5_cashflow,SU26233RMFS5_numtrades,SU26233RMFS5_stale
2023-01-03,103.553,1080.6,0.0,294,0,103.775,1064.36,0.0,137,0,103.862,1052.1299999999999,0.0,73,0,104.404,1047.43,0.0,313,0,98.126,982.47,0.0,17,0,98.725,1001.23,0.0,12,0,98.194,987.36,0.0,52,0,97.979,985.2099999999999,0.0,37,0,89.818,914.1099999999999,0.0,298,0,73.38,759.37,0.0,667,0
2023-01-04,103.738,1082.8300000000002,0.0,262,0,103.762,1064.55,0.0,89,0,103.704,1050.83,0.0,83,0,104.521,1048.8700000000001,0.0,186,0,98.05,981.91,0.0,18,0,98.601,1000.1899999999999,0.0,11,0,98.135,986.98,0.0,11,0,97.907,984.7,0.0,31,0,89.655,912.6899999999999,0.0,160,0,73.398,759.72,0.0,603,0
2023-01-05,103.905,1084.8799999999999,0.0,200,0,103.887,1066.12,0.0,51,0,103.8,1052.07,0.0,55,0,104.422,1048.14,0.0,216,0,98.081,982.42,0.0,13,0,98.8,1002.38,0.0,2,0,98.203,987.86,0.0,19,0,98.072,986.5500000000001,0.0,30,0,89.817,914.52,0.0,204,0,73.399,759.9,0.0,507,0
2023-01-06,104.005,1086.26,0.0,329,0,104.035,1067.9199999999998,0.0,134,0,103.815,1052.5,0.0,105,0,104.554,1049.72,0.0,163,0,98.245,984.26,0.0,10,0,98.8,1002.59,0.0,2,0,98.25,988.53,0.0,4,0,98.098,987.01,0.0,14,0,89.729,913.8499999999999,0.0,194,0,73.391,759.98,0.0,514,0
2023-01-09,103.999,1087.35,0.0,413,0,104.094,1069.47,0.0,144,0,104.0,1055.19,0.0,160,0,104.555,1050.51,0.0,315,0,98.148,983.9,0.0,41,0,98.799,1003.1800000000001,0.0,7,0,98.1,987.64,0.0,20,0,98.04,987.04,0.0,35,0,89.55,912.69,0.0,297,0,73.0,756.58,0.0,1044,0
2023-01-10,104.049,1088.23,0.0,340,0,104.09,1069.75,0.0,90,0,103.929,1054.77,0.0,134,0,104.589,1051.1100000000001,0.0,203,0,98.146,984.08,0.0,31,0,98.7,1002.39,0.0,7,0,98.001,986.85,0.0,24,0,98.058,987.4200000000001,0.0,29,0,89.473,912.13,0.0,205,0,72.804,754.78,0.0,835,0
2023-01-11,104.049,1088.61,0.0,364,0,104.148,1070.65,0.0,106,0,103.931,1055.07,0.0,109,0,104.54,1050.88,0.0,344,0,98.11,983.9200000000001,0.0,16,0,98.8,1003.6,0.0,3,0,98.149,988.53,0.0,6,0,97.908,986.12,0.0,27,0,89.465,912.26,0.0,252,0,72.749,754.4,0.0,901,0
2023-01-12,104.05,1089.0,0.0,235,0,103.935,1068.84,0.0,111,0,103.966,1055.7,0.0,121,0,104.574,1051.48,0.0,230,0,98.249,985.52,0.0,14,0,98.75,1003.3,0.0,8,0,98.019,987.4300000000001,0.0,15,0,98.079,988.03,0.0,28,0,89.22,910.0200000000001,0.0,342,0,72.68,753.88,0.0,641,0
2023-01-13,104.199,1090.88,0.0,247,0,104.143,1071.24,0.0,96,0,103.996,1056.28,0.0,97,0,104.498,1050.99,0.0,254,0,98.248,985.71,0.0,25,0,98.7,1003.0,0.0,3,0,98.1,988.44,0.0,12,0,98.05,987.94,0.0,16,0,89.3,911.03,0.0,314,0,72.749,754.73,0.0,708,0
2023-01-16,104.401,1094.04,0.0,382,0,104.064,1071.41,0.0,166,0,103.833,1055.49,0.0,162,0,104.261,1049.3999999999999,0.0,487,0,98.085,984.6800000000001,0.0,24,0,98.73,1003.91,0.0,8,0,98.041,988.4599999999999,0.0,21,0,98.051,988.56,0.0,28,0,89.29,911.56,0.0,306,0,72.655,754.3,0.0,1012,0
2023-01-17,104.213,1092.5400000000002,0.0,276,0,104.2,1073.09,0.0,101,0,103.999,1057.44,0.0,115,0,104.298,1050.03,0.0,246,0,98.137,985.4,0.0,17,0,98.75,1004.3,0.0,7,0,98.05,988.75,0.0,17,0,97.999,988.24,0.0,25,0,89.628,915.15,0.0,206,0,72.62,754.11,0.0,768,0
2023-01-18,104.298,1093.78,0.0,313,0,104.309,1074.5,0.0,223,0,104.149,1059.22,0.0,91,0,104.35,1050.81,0.0,147,0,98.198,986.2,0.0,23,0,98.75,1004.49,0.0,4,0,98.05,988.94,0.0,9,0,97.994,988.3800000000001,0.0,23,0,89.294,912.0200000000001,0.0,216,0,72.494,753.0200000000001,0.0,1170,0
2023-01-19,104.099,1092.17,0.0,254,0,104.486,1076.59,0.0,139,0,104.348,1061.49,0.0,207,0,104.461,1052.1799999999998,0.0,141,0,98.199,986.4,0.0,17,0,98.8,1005.18,0.0,2,0,98.116,989.79,0.0,18,0,97.996,988.59,0.0,12,0,89.5,914.28,0.0,269,0,72.48,753.05,0.0,697,0
2023-01-20,104.0,1091.56,0.0,295,0,104.279,1074.84,0.0,114,0,104.452,1062.81,0.0,172,0,104.479,1052.62,0.0,198,0,98.19,986.5,0.0,12,0,98.695,1004.32,0.0,16,0,97.97,988.51,0.0,15,0,98.069,989.5,0.0,16,0,89.379,913.28,0.0,242,0,72.382,752.23,0.0,830,0
2023-01-23,103.7,1089.71,0.0,437,0,104.449,1077.51,0.0,135,0,104.576,1064.89,0.0,136,0,104.522,1053.84,0.0,213,0,98.193,987.0899999999999,0.0,17,0,98.8,1005.93,0.0,16,0,98.09,990.27,0.0,31,0,97.989,989.26,0.0,26,0,89.318,913.3,0.0,328,0,72.2,750.92,0.0,1120,0
2023-01-24,103.5,1088.09,0.0,319,0,104.455,1077.8899999999999,0.0,134,0,104.529,1064.7,0.0,131,0,104.436,1053.24,0.0,177,0,98.237,987.72,0.0,22,0,98.8,1006.12,0.0,15,0,97.957,989.13,0.0,18,0,98.065,990.2099999999999,0.0,35,0,89.149,911.82,0.0,361,0,72.15,750.58,0.0,840,0
2023-01-25,103.7,1090.47,0.0,291,0,104.38,1077.46,0.0,117,0,104.546,1065.16,0.0,64,0,104.559,1054.73,0.0,133,0,98.199,987.53,0.0,28,0,98.655,986.55,18.31,22,0,98.148,991.23,0.0,22,0,98.061,990.36,0.0,20,0,89.186,912.4,0.0,258,0,72.0,749.25,0.0,1255,0
2023-01-26,103.698,1090.83,0.0,357,0,104.349,1077.47,0.0,119,0,104.61,1066.08,0.0,115,0,104.55,1054.9,0.0,239,0,98.253,988.26,0.0,10,0,98.63,986.49,0.0,22,0,98.149,991.4300000000001,0.0,28,0,98.05,990.44,0.0,28,0,89.483,915.58,0.0,329,0,72.34,752.8199999999999,0.0,884,0
2023-01-27,103.6,1090.23,0.0,322,0,104.348,1077.78,0.0,128,0,104.637,1066.6299999999999,0.0,102,0,104.642,1056.0800000000002,0.0,208,0,98.247,988.39,0.0,22,0,98.81,988.48,0.0,10,0,98.149,991.62,0.0,23,0,98.081,990.9399999999999,0.0,20,0,89.416,915.12,0.0,310,0,72.162,751.2,0.0,943,0
2023-01-30,103.6,1091.38,0.0,354,0,104.425,1079.51,0.0,126,0,104.738,1068.48,0.0,134,0,105.256,1063.0,0.0,249,0,98.126,987.75,0.0,17,0,98.79,988.85,0.0,13,0,98.003,990.74,0.0,20,0,98.099,991.7,0.0,25,0,89.542,917.01,0.0,273,0,72.099,751.08,0.0,984,0
2023-01-31,103.7,1092.76,0.0,649,0,104.52,1080.78,0.0,105,0,104.557,1066.95,0.0,86,0,105.301,1063.72,0.0,157,0,98.245,989.13,0.0,22,0,98.71,988.24,0.0,10,0,98.099,991.89,0.0,12,0,97.999,990.89,0.0,19,0,89.449,916.29,0.0,261,0,71.799,748.24,0.0,2127,0
2023-02-01,103.644,1092.5800000000002,0.0,887,0,104.76,1083.5,0.0,185,0,104.87,1070.3700000000001,0.0,123,0,105.289,1063.8600000000001,0.0,180,0,98.127,988.14,0.0,21,0,98.77,989.0400000000001,0.0,11,0,97.951,990.6,0.0,35,0,97.961,990.7,0.0,57,0,89.45,916.51,0.0,337,0,71.75,717.5,30.42,2040,0
2023-02-02,103.679,1093.31,0.0,1269,0,104.849,1084.71,0.0,183,0,104.995,1071.9,0.0,136,0,105.523,1066.46,0.0,249,0,98.242,989.4799999999999,0.0,9,0,98.849,990.02,0.0,21,0,98.051,991.79,0.0,26,0,98.1,992.28,0.0,21,0,89.495,917.1700000000001,0.0,241,0,71.899,719.16,0.0,2411,0
2023-02-03,103.683,1093.74,0.0,908,0,104.903,1085.57,0.0,105,0,105.099,1073.22,0.0,129,0,105.595,1067.44,0.0,250,0,98.161,988.87,0.0,22,0,98.849,990.21,0.0,25,0,98.149,992.96,0.0,12,0,98.1,992.47,0.0,14,0,89.335,915.78,0.0,313,0,71.65,716.83,0.0,1937,0
2023-02-06,103.645,1094.5,0.0,915,0,105.05,1088.0,0.0,185,0,105.105,1074.12,0.0,223,0,105.325,1065.52,0.0,296,0,98.231,990.14,0.0,45,0,98.9,991.29,0.0,22,0,98.1,993.05,0.0,43,0,97.911,991.16,0.0,27,0,89.19,914.9599999999999,0.0,383,0,71.62,717.0400000000001,0.0,1256,0
2023-02-07,103.626,1094.69,0.0,943,0,105.076,1088.58,0.0,175,0,105.199,1075.34,0.0,131,0,105.6,1068.53,0.0,160,0,98.24,990.43,0.0,23,0,98.701,989.5,0.0,17,0,98.092,993.16,0.0,21,0,97.911,991.35,0.0,41,0,89.3,916.27,0.0,303,0,71.681,717.81,0.0,915,0
2023-02-08,103.598,1094.8,0.0,741,0,105.067,1088.8200000000002,0.0,129,0,105.138,1075.0200000000002,0.0,102,0,105.536,1068.1499999999999,0.0,139,0,98.166,989.88,0.0,17,0,98.7,989.68,0.0,2,0,102.047,1032.9,0.0,10,0,98.093,993.3599999999999,0.0,21,0,89.199,915.47,0.0,303,0,71.728,718.4499999999999,0.0,990,0
2023-02-09,103.549,1094.69,0.0,925,0,104.819,1086.66,0.0,166,0,105.149,1075.41,0.0,69,0,105.691,1069.96,0.0,234,0,98.249,990.9,0.0,15,0,98.8,990.87,0.0,20,0,98.146,994.09,0.0,15,0,98.101,993.64,0.0,18,0,89.08,914.49,0.0,318,0,71.648,717.82,0.0,968,0
2023-02-10,103.62,1095.78,0.0,1077,0,104.959,1088.3799999999999,0.0,139,0,105.053,1074.73,0.0,142,0,105.627,1069.59,0.0,208,0,98.299,991.59,0.0,16,0,98.8,991.07,0.0,11,0,98.1,993.82,0.0,29,0,98.099,993.8100000000001,0.0,18,0,88.924,913.14,0.0,544,0,71.635,717.85,0.0,989,0
2023-02-13,103.6,1096.73,0.0,943,0,104.909,1088.84,0.0,187,0,105.046,1075.5,0.0,155,0,105.515,1069.25,0.0,287,0,98.1,990.18,0.0,54,0,98.8,991.64,0.0,18,0,98.0,993.39,0.0,22,0,98.05,993.89,0.0,20,0,88.29,907.43,0.0,639,0,71.092,712.93,0.0,2058,0
2023-02-14,103.435,1095.4599999999998,0.0,942,0,104.999,1090.06,0.0,170,0,105.163,1076.95,0.0,101,0,105.822,1072.58,0.0,207,0,98.249,991.86,0.0,11,0,98.849,992.32,0.0,17,0,97.987,993.45,0.0,28,0,98.05,994.08,0.0,17,0,88.41,908.83,0.0,419,0,71.089,713.06,0.0,1222,0
2023-02-15,103.549,1096.98,0.0,995,0,104.907,1089.46,0.0,175,0,105.198,1077.59,0.0,145,0,105.86,1073.2199999999998,0.0,227,0,98.265,992.2099999999999,0.0,35,0,98.703,991.05,0.0,46,0,98.099,994.76,0.0,25,0,97.972,993.49,0.0,44,0,88.167,906.61,0.0,394,0,70.6,708.34,0.0,1535,0
2023-02-16,103.437,1096.2399999999998,0.0,986,0,104.929,1090.0,0.0,147,0,105.146,1077.3500000000001,0.0,83,0,105.715,1072.0300000000002,0.0,165,0,98.25,992.24,0.0,36,0,98.799,992.2,0.0,15,0,98.1,994.96,0.0,31,0,98.098,994.94,0.0,40,0,88.28,907.9499999999999,0.0,362,0,70.598,708.49,0.0,1024,0
2023-02-17,103.45,1096.75,0.0,864,0,104.849,1089.52,0.0,160,0,105.167,1077.8400000000001,0.0,128,0,105.658,1071.72,0.0,142,0,98.29,992.8299999999999,0.0,16,0,98.8,992.4,0.0,6,0,98.1,995.15,0.0,11,0,98.085,995.0,0.0,20,0,88.14,906.76,0.0,311,0,70.4,706.67,0.0,996,0
2023-02-20,103.21,1095.5,0.0,902,0,104.883,1090.82,0.0,187,0,105.052,1077.53,0.0,77,0,105.559,1071.52,0.0,179,0,98.289,993.39,0.0,21,0,98.8,992.96,0.0,18,0,97.977,994.48,0.0,32,0,98.1,995.71,0.0,53,0,87.651,902.5,0.0,401,0,70.335,706.53,0.0,1305,0
2023-02-21,103.098,1094.76,0.0,1028,0,104.904,1091.35,0.0,143,0,105.07,1077.99,0.0,123,0,105.633,1072.52,0.0,168,0,98.251,993.21,0.0,12,0,98.81,993.26,0.0,6,0,98.119,996.1,0.0,11,0,98.07,995.61,0.0,28,0,87.837,904.57,0.0,336,0,70.387,707.21,0.0,1006,0
2023-02-22,103.087,1095.03,0.0,789,0,105.0,1092.63,0.0,128,0,105.199,1079.56,0.0,84,0,105.682,1073.27,0.0,147,0,98.277,993.66,0.0,25,0,98.805,993.4,0.0,17,0,98.11,996.21,0.0,13,0,98.062,995.73,0.0,31,0,88.032,906.73,0.0,340,0,70.4,707.51,0.0,942,0
2023-02-24,103.12,1096.13,0.0,800,0,104.95,1092.77,0.0,72,0,105.25,1080.64,0.0,95,0,105.439,1071.3600000000001,0.0,201,0,98.95,1000.79,0.0,23,0,98.85,994.25,0.0,8,0,98.12,996.7,0.0,15,0,98.319,998.69,0.0,69,0,88.234,909.1700000000001,0.0,326,0,70.89,712.74,0.0,634,0
2023-02-27,102.933,1095.3999999999999,0.0,1168,0,104.641,1090.65,0.0,258,0,105.204,1081.02,0.0,136,0,105.82,1075.95,0.0,203,0,98.299,994.88,0.0,25,0,98.8,994.35,0.0,15,0,98.114,997.24,0.0,11,0,98.101,997.11,0.0,82,0,88.453,911.99,0.0,443,0,70.885,713.2,0.0,1061,0
2023-02-28,102.84,1094.8500000000001,0.0,1223,0,104.826,1092.82,0.0,216,0,105.212,1081.3799999999999,0.0,122,0,105.764,1075.66,0.0,199,0,98.249,994.58,0.0,17,0,98.849,995.04,0.0,3,0,98.119,997.49,0.0,18,0,98.1,997.3,0.0,66,0,88.328,910.9499999999999,0.0,301,0,70.491,709.42,0.0,1487,0
